date,district,latitude,longitude,lst_day_k,lst_night_k,qc_day,qc_night,lst_day_c,lst_night_c
2026-08-08,IND.5.10_1,24.537000000000003,85.08529999999996,15007.0,14953.994486059653,2,2,26.99000000000001,25.929889721193092
2026-08-09,IND.5.10_1,24.537000000000003,85.08529999999996,15007.0,14953.994486059653,2,2,26.99000000000001,25.929889721193092
2026-08-10,IND.5.10_1,24.537000000000003,85.08529999999996,15007.0,14953.994486059653,2,2,26.99000000000001,25.929889721193092
2026-08-08,IND.5.10_1,24.537000000000003,85.13529999999996,15007.0,14953.994486059653,2,2,26.99000000000001,25.929889721193092
2026-08-09,IND.5.10_1,24.537000000000003,85.13529999999996,15007.0,14953.994486059653,2,2,26.99000000000001,25.929889721193092
2026-08-10,IND.5.10_1,24.537000000000003,85.13529999999996,15007.0,14953.994486059653,2,2,26.99000000000001,25.929889721193092
2026-08-08,IND.5.10_1,24.537000000000003,85.18529999999996,15007.0,14940.894804361771,2,2,26.99000000000001,25.667896087235476
2026-08-09,IND.5.10_1,24.537000000000003,85.18529999999996,15007.0,14940.894804361771,2,2,26.99000000000001,25.667896087235476
2026-08-10,IND.5.10_1,24.537000000000003,85.18529999999996,15007.0,14940.894804361771,2,2,26.99000000000001,25.667896087235476
2026-08-08,IND.5.10_1,24.537000000000003,85.23529999999995,15007.0,14935.12900274474,2,2,26.99000000000001,25.552580054894804
2026-08-09,IND.5.10_1,24.537000000000003,85.23529999999995,15007.0,14935.12900274474,2,2,26.99000000000001,25.552580054894804
2026-08-10,IND.5.10_1,24.537000000000003,85.23529999999995,15007.0,14935.12900274474,2,2,26.99000000000001,25.552580054894804
2026-08-08,IND.5.10_1,24.537000000000003,85.28529999999995,15007.0,14940.0,2,2,26.99000000000001,25.650000000000034
2026-08-09,IND.5.10_1,24.537000000000003,85.28529999999995,15007.0,14940.0,2,2,26.99000000000001,25.650000000000034
2026-08-10,IND.5.10_1,24.537000000000003,85.28529999999995,15007.0,14940.0,2,2,26.99000000000001,25.650000000000034
2026-08-08,IND.5.10_1,24.537000000000003,85.33529999999995,15007.0,14953.994486059653,2,2,26.99000000000001,25.929889721193092
2026-08-09,IND.5.10_1,24.537000000000003,85.33529999999995,15007.0,14953.994486059653,2,2,26.99000000000001,25.929889721193092
2026-08-10,IND.5.10_1,24.537000000000003,85.33529999999995,15007.0,14953.994486059653,2,2,26.99000000000001,25.929889721193092
2026-08-08,IND.5.10_1,24.587000000000003,84.58529999999999,15007.0,14953.994486059653,2,2,26.99000000000001,25.929889721193092
2026-08-09,IND.5.10_1,24.587000000000003,84.58529999999999,15007.0,14953.994486059653,2,2,26.99000000000001,25.929889721193092
2026-08-10,IND.5.10_1,24.587000000000003,84.58529999999999,15007.0,14953.994486059653,2,2,26.99000000000001,25.929889721193092
2026-08-08,IND.5.10_1,24.587000000000003,84.63529999999999,15007.0,14953.994486059653,2,2,26.99000000000001,25.929889721193092
2026-08-09,IND.5.10_1,24.587000000000003,84.63529999999999,15007.0,14953.994486059653,2,2,26.99000000000001,25.929889721193092
2026-08-10,IND.5.10_1,24.587000000000003,84.63529999999999,15007.0,14953.994486059653,2,2,26.99000000000001,25.929889721193092
2026-08-08,IND.5.10_1,24.587000000000003,84.68529999999998,15007.0,14962.0,2,2,26.99000000000001,26.090000000000032
2026-08-09,IND.5.10_1,24.587000000000003,84.68529999999998,15007.0,14962.0,2,2,26.99000000000001,26.090000000000032
2026-08-10,IND.5.10_1,24.587000000000003,84.68529999999998,15007.0,14962.0,2,2,26.99000000000001,26.090000000000032
2026-08-08,IND.5.10_1,24.587000000000003,84.73529999999998,15007.0,14964.918086263137,2,2,26.99000000000001,26.14836172526276
2026-08-09,IND.5.10_1,24.587000000000003,84.73529999999998,15007.0,14964.918086263137,2,2,26.99000000000001,26.14836172526276
2026-08-10,IND.5.10_1,24.587000000000003,84.73529999999998,15007.0,14964.918086263137,2,2,26.99000000000001,26.14836172526276
2026-08-08,IND.5.10_1,24.587000000000003,84.78529999999998,15007.0,14963.167136235576,2,2,26.99000000000001,26.113342724711515
2026-08-09,IND.5.10_1,24.587000000000003,84.78529999999998,15007.0,14963.167136235576,2,65,26.99000000000001,26.113342724711515
2026-08-10,IND.5.10_1,24.587000000000003,84.78529999999998,15007.0,14963.167136235576,2,2,26.99000000000001,26.113342724711515
2026-08-08,IND.5.10_1,24.587000000000003,84.83529999999998,15007.0,14964.516701081013,2,2,26.99000000000001,26.140334021620276
2026-08-09,IND.5.10_1,24.587000000000003,84.83529999999998,15007.0,14964.516701081013,2,2,26.99000000000001,26.140334021620276
2026-08-10,IND.5.10_1,24.587000000000003,84.83529999999998,15007.0,14964.516701081013,2,2,26.99000000000001,26.140334021620276
2026-08-08,IND.5.10_1,24.587000000000003,84.88529999999997,15007.0,14969.20046507121,2,2,26.99000000000001,26.234009301424237
2026-08-09,IND.5.10_1,24.587000000000003,84.88529999999997,15007.0,14969.20046507121,2,65,26.99000000000001,26.234009301424237
2026-08-10,IND.5.10_1,24.587000000000003,84.88529999999997,15007.0,14969.20046507121,2,2,26.99000000000001,26.234009301424237
2026-08-08,IND.5.10_1,24.587000000000003,84.93529999999997,15007.0,14966.406384180784,2,2,26.99000000000001,26.178127683615685
2026-08-09,IND.5.10_1,24.587000000000003,84.93529999999997,15007.0,14966.406384180784,2,65,26.99000000000001,26.178127683615685
2026-08-10,IND.5.10_1,24.587000000000003,84.93529999999997,15007.0,14966.406384180784,2,2,26.99000000000001,26.178127683615685
2026-08-08,IND.5.10_1,24.587000000000003,84.98529999999997,15007.0,14971.79805147943,2,2,26.99000000000001,26.285961029588634
2026-08-09,IND.5.10_1,24.587000000000003,84.98529999999997,15007.0,14971.79805147943,2,2,26.99000000000001,26.285961029588634
