latitude,longitude,datetime,temperature_c,humidity_pct,rainfall_mm,district,rainfall_6h_mm,rainfall_24h_mm,temperature_6h_avg,heat_risk,rainfall_risk,date,hour
24.337,84.4353,2026-06-25 00:00:00,29.1,69,0.0,IND.5.10_1,0.0,0.0,29.1,Low,Low,2026-06-25,0
24.337,84.4353,2026-06-25 01:00:00,28.9,70,0.0,IND.5.10_1,0.0,0.0,29.0,Low,Low,2026-06-25,1
24.337,84.4353,2026-06-25 02:00:00,28.6,72,0.0,IND.5.10_1,0.0,0.0,28.866666666666664,Low,Low,2026-06-25,2
24.337,84.4353,2026-06-25 03:00:00,28.4,73,0.0,IND.5.10_1,0.0,0.0,28.75,Low,Low,2026-06-25,3
24.337,84.4353,2026-06-25 04:00:00,28.2,75,0.0,IND.5.10_1,0.0,0.0,28.64,Low,Low,2026-06-25,4
24.337,84.4353,2026-06-25 05:00:00,28.9,72,0.0,IND.5.10_1,0.0,0.0,28.683333333333334,Low,Low,2026-06-25,5
24.337,84.4353,2026-06-25 06:00:00,29.7,72,0.0,IND.5.10_1,0.0,0.0,28.78333333333333,Low,Low,2026-06-25,6
24.337,84.4353,2026-06-25 07:00:00,31.2,66,0.0,IND.5.10_1,0.0,0.0,29.166666666666668,Low,Low,2026-06-25,7
24.337,84.4353,2026-06-25 08:00:00,32.5,60,0.0,IND.5.10_1,0.0,0.0,29.816666666666663,Moderate,Low,2026-06-25,8
24.337,84.4353,2026-06-25 09:00:00,33.8,55,0.0,IND.5.10_1,0.0,0.0,30.71666666666667,Moderate,Low,2026-06-25,9
24.337,84.4353,2026-06-25 10:00:00,34.9,50,0.0,IND.5.10_1,0.0,0.0,31.83333333333333,Moderate,Low,2026-06-25,10
24.337,84.4353,2026-06-25 11:00:00,36.2,44,0.0,IND.5.10_1,0.0,0.0,33.050000000000004,Low,Low,2026-06-25,11
24.337,84.4353,2026-06-25 12:00:00,36.6,43,0.0,IND.5.10_1,0.0,0.0,34.2,Low,Low,2026-06-25,12
24.337,84.4353,2026-06-25 13:00:00,36.9,42,0.0,IND.5.10_1,0.0,0.0,35.15,Low,Low,2026-06-25,13
24.337,84.4353,2026-06-25 14:00:00,36.9,41,0.0,IND.5.10_1,0.0,0.0,35.88333333333333,Low,Low,2026-06-25,14
24.337,84.4353,2026-06-25 15:00:00,37.0,41,0.0,IND.5.10_1,0.0,0.0,36.41666666666666,Low,Low,2026-06-25,15
24.337,84.4353,2026-06-25 16:00:00,36.5,42,0.0,IND.5.10_1,0.0,0.0,36.68333333333334,Low,Low,2026-06-25,16
24.337,84.4353,2026-06-25 17:00:00,33.0,65,0.0,IND.5.10_1,0.0,0.0,36.15,Moderate,Low,2026-06-25,17
24.337,84.4353,2026-06-25 18:00:00,31.7,74,0.0,IND.5.10_1,0.0,0.0,35.333333333333336,Low,Low,2026-06-25,18
24.337,84.4353,2026-06-25 19:00:00,31.5,65,0.0,IND.5.10_1,0.0,0.0,34.43333333333333,Low,Low,2026-06-25,19
24.337,84.4353,2026-06-25 20:00:00,30.8,64,0.0,IND.5.10_1,0.0,0.0,33.416666666666664,Low,Low,2026-06-25,20
24.337,84.4353,2026-06-25 21:00:00,30.3,65,0.0,IND.5.10_1,0.0,0.0,32.3,Low,Low,2026-06-25,21
24.337,84.4353,2026-06-25 22:00:00,29.8,68,0.0,IND.5.10_1,0.0,0.0,31.183333333333337,Low,Low,2026-06-25,22
24.337,84.4353,2026-06-25 23:00:00,29.9,67,0.0,IND.5.10_1,0.0,0.0,30.666666666666668,Low,Low,2026-06-25,23
24.337,84.4353,2026-06-26 00:00:00,29.2,71,0.0,IND.5.10_1,0.0,0.0,30.25,Low,Low,2026-06-26,0
24.337,84.4353,2026-06-26 01:00:00,28.9,72,0.0,IND.5.10_1,0.0,0.0,29.816666666666663,Low,Low,2026-06-26,1
24.337,84.4353,2026-06-26 02:00:00,28.8,72,0.0,IND.5.10_1,0.0,0.0,29.48333333333333,Low,Low,2026-06-26,2
24.337,84.4353,2026-06-26 03:00:00,28.5,72,0.0,IND.5.10_1,0.0,0.0,29.183333333333334,Low,Low,2026-06-26,3
24.337,84.4353,2026-06-26 04:00:00,28.2,73,0.0,IND.5.10_1,0.0,0.0,28.916666666666668,Low,Low,2026-06-26,4
24.337,84.4353,2026-06-26 05:00:00,28.4,75,0.0,IND.5.10_1,0.0,0.0,28.666666666666668,Low,Low,2026-06-26,5
24.337,84.4353,2026-06-26 06:00:00,27.9,81,0.0,IND.5.10_1,0.0,0.0,28.45,Low,Low,2026-06-26,6
24.337,84.4353,2026-06-26 07:00:00,29.7,72,0.0,IND.5.10_1,0.0,0.0,28.58333333333333,Low,Low,2026-06-26,7
24.337,84.4353,2026-06-26 08:00:00,31.3,66,0.0,IND.5.10_1,0.0,0.0,29.0,Low,Low,2026-06-26,8
24.337,84.4353,2026-06-26 09:00:00,32.7,59,0.0,IND.5.10_1,0.0,0.0,29.7,Moderate,Low,2026-06-26,9
24.337,84.4353,2026-06-26 10:00:00,34.0,54,0.0,IND.5.10_1,0.0,0.0,30.666666666666668,Moderate,Low,2026-06-26,10
24.337,84.4353,2026-06-26 11:00:00,34.8,49,0.0,IND.5.10_1,0.0,0.0,31.73333333333333,Low,Low,2026-06-26,11
24.337,84.4353,2026-06-26 12:00:00,35.2,49,0.0,IND.5.10_1,0.0,0.0,32.95,Low,Low,2026-06-26,12
24.337,84.4353,2026-06-26 13:00:00,35.8,47,0.1,IND.5.10_1,0.1,0.1,33.96666666666667,Low,Low,2026-06-26,13
24.337,84.4353,2026-06-26 14:00:00,36.0,46,0.0,IND.5.10_1,0.1,0.1,34.75,Low,Low,2026-06-26,14
24.337,84.4353,2026-06-26 15:00:00,35.7,46,0.0,IND.5.10_1,0.1,0.1,35.25,Low,Low,2026-06-26,15
24.337,84.4353,2026-06-26 16:00:00,32.6,66,0.2,IND.5.10_1,0.3,0.3,35.01666666666667,Moderate,Low,2026-06-26,16
24.337,84.4353,2026-06-26 17:00:00,33.6,53,0.0,IND.5.10_1,0.3,0.3,34.81666666666667,Moderate,Low,2026-06-26,17
24.337,84.4353,2026-06-26 18:00:00,31.3,75,0.5,IND.5.10_1,0.8,0.8,34.166666666666664,Low,Low,2026-06-26,18
24.337,84.4353,2026-06-26 19:00:00,29.5,72,0.1,IND.5.10_1,0.8,0.9,33.11666666666667,Low,Low,2026-06-26,19
24.337,84.4353,2026-06-26 20:00:00,29.2,73,0.0,IND.5.10_1,0.8,0.9,31.98333333333333,Low,Low,2026-06-26,20
24.337,84.4353,2026-06-26 21:00:00,29.1,72,0.0,IND.5.10_1,0.8,0.9,30.88333333333333,Low,Low,2026-06-26,21
24.337,84.4353,2026-06-26 22:00:00,28.8,73,0.0,IND.5.10_1,0.6,0.9,30.25,Low,Low,2026-06-26,22
24.337,84.4353,2026-06-26 23:00:00,29.4,73,0.0,IND.5.10_1,0.6,0.9,29.55,Low,Low,2026-06-26,23
24.337,84.4853,2026-06-25 00:00:00,29.3,67,0.0,IND.5.10_1,0.0,0.0,29.3,Low,Low,2026-06-25,0
24.337,84.4853,2026-06-25 01:00:00,29.0,69,0.0,IND.5.10_1,0.0,0.0,29.15,Low,Low,2026-06-25,1
24.337,84.4853,2026-06-25 02:00:00,28.7,70,0.0,IND.5.10_1,0.0,0.0,29.0,Low,Low,2026-06-25,2
24.337,84.4853,2026-06-25 03:00:00,28.4,72,0.0,IND.5.10_1,0.0,0.0,28.85,Low,Low,2026-06-25,3
24.337,84.4853,2026-06-25 04:00:00,28.1,79,0.2,IND.5.10_1,0.2,0.2,28.7,Low,Low,2026-06-25,4
24.337,84.4853,2026-06-25 05:00:00,28.9,73,0.0,IND.5.10_1,0.2,0.2,28.73333333333333,Low,Low,2026-06-25,5
24.337,84.4853,2026-06-25 06:00:00,29.8,72,0.0,IND.5.10_1,0.2,0.2,28.816666666666663,Low,Low,2026-06-25,6
24.337,84.4853,2026-06-25 07:00:00,31.4,66,0.0,IND.5.10_1,0.2,0.2,29.216666666666665,Low,Low,2026-06-25,7
24.337,84.4853,2026-06-25 08:00:00,32.8,59,0.0,IND.5.10_1,0.2,0.2,29.899999999999995,Moderate,Low,2026-06-25,8
24.337,84.4853,2026-06-25 09:00:00,34.1,54,0.0,IND.5.10_1,0.2,0.2,30.85,Moderate,Low,2026-06-25,9
24.337,84.4853,2026-06-25 10:00:00,35.1,49,0.0,IND.5.10_1,0.0,0.2,32.016666666666666,Low,Low,2026-06-25,10
24.337,84.4853,2026-06-25 11:00:00,36.2,44,0.0,IND.5.10_1,0.0,0.2,33.23333333333333,Low,Low,2026-06-25,11
24.337,84.4853,2026-06-25 12:00:00,36.8,42,0.0,IND.5.10_1,0.0,0.2,34.4,Low,Low,2026-06-25,12
24.337,84.4853,2026-06-25 13:00:00,37.0,42,0.0,IND.5.10_1,0.0,0.2,35.333333333333336,Low,Low,2026-06-25,13
24.337,84.4853,2026-06-25 14:00:00,37.1,40,0.0,IND.5.10_1,0.0,0.2,36.05,Low,Low,2026-06-25,14
24.337,84.4853,2026-06-25 15:00:00,37.1,39,0.0,IND.5.10_1,0.0,0.2,36.55,Low,Low,2026-06-25,15
24.337,84.4853,2026-06-25 16:00:00,36.8,40,0.0,IND.5.10_1,0.0,0.2,36.833333333333336,Low,Low,2026-06-25,16
24.337,84.4853,2026-06-25 17:00:00,32.8,68,0.0,IND.5.10_1,0.0,0.2,36.26666666666667,Moderate,Low,2026-06-25,17
24.337,84.4853,2026-06-25 18:00:00,31.7,76,0.1,IND.5.10_1,0.1,0.3,35.416666666666664,Low,Low,2026-06-25,18
24.337,84.4853,2026-06-25 19:00:00,31.5,64,0.0,IND.5.10_1,0.1,0.3,34.5,Low,Low,2026-06-25,19
24.337,84.4853,2026-06-25 20:00:00,30.9,63,0.0,IND.5.10_1,0.1,0.3,33.46666666666667,Low,Low,2026-06-25,20
24.337,84.4853,2026-06-25 21:00:00,30.5,65,0.0,IND.5.10_1,0.1,0.3,32.36666666666667,Low,Low,2026-06-25,21
24.337,84.4853,2026-06-25 22:00:00,29.9,69,0.0,IND.5.10_1,0.1,0.3,31.216666666666665,Low,Low,2026-06-25,22
24.337,84.4853,2026-06-25 23:00:00,30.1,67,0.0,IND.5.10_1,0.1,0.3,30.76666666666667,Low,Low,2026-06-25,23
24.337,84.4853,2026-06-26 00:00:00,29.3,71,0.0,IND.5.10_1,0.0,0.3,30.366666666666664,Low,Low,2026-06-26,0
24.337,84.4853,2026-06-26 01:00:00,29.1,72,0.0,IND.5.10_1,0.0,0.3,29.96666666666667,Low,Low,2026-06-26,1
24.337,84.4853,2026-06-26 02:00:00,28.9,72,0.0,IND.5.10_1,0.0,0.3,29.63333333333333,Low,Low,2026-06-26,2
24.337,84.4853,2026-06-26 03:00:00,28.6,72,0.0,IND.5.10_1,0.0,0.3,29.316666666666663,Low,Low,2026-06-26,3
24.337,84.4853,2026-06-26 04:00:00,28.4,72,0.0,IND.5.10_1,0.0,0.1,29.066666666666663,Low,Low,2026-06-26,4
24.337,84.4853,2026-06-26 05:00:00,28.3,75,0.0,IND.5.10_1,0.0,0.1,28.766666666666666,Low,Low,2026-06-26,5
24.337,84.4853,2026-06-26 06:00:00,28.1,80,0.0,IND.5.10_1,0.0,0.1,28.566666666666663,Low,Low,2026-06-26,6
24.337,84.4853,2026-06-26 07:00:00,29.8,72,0.0,IND.5.10_1,0.0,0.1,28.683333333333337,Low,Low,2026-06-26,7
24.337,84.4853,2026-06-26 08:00:00,31.3,65,0.0,IND.5.10_1,0.0,0.1,29.08333333333333,Low,Low,2026-06-26,8
24.337,84.4853,2026-06-26 09:00:00,32.8,58,0.0,IND.5.10_1,0.0,0.1,29.78333333333333,Moderate,Low,2026-06-26,9
24.337,84.4853,2026-06-26 10:00:00,34.2,53,0.0,IND.5.10_1,0.0,0.1,30.75,Moderate,Low,2026-06-26,10
24.337,84.4853,2026-06-26 11:00:00,34.6,50,0.0,IND.5.10_1,0.0,0.1,31.8,Moderate,Low,2026-06-26,11
24.337,84.4853,2026-06-26 12:00:00,35.4,48,0.0,IND.5.10_1,0.0,0.1,33.01666666666667,Low,Low,2026-06-26,12
24.337,84.4853,2026-06-26 13:00:00,35.8,47,0.0,IND.5.10_1,0.0,0.1,34.016666666666666,Low,Low,2026-06-26,13
24.337,84.4853,2026-06-26 14:00:00,36.0,45,0.0,IND.5.10_1,0.0,0.1,34.800000000000004,Low,Low,2026-06-26,14
24.337,84.4853,2026-06-26 15:00:00,35.9,45,0.0,IND.5.10_1,0.0,0.1,35.31666666666667,Low,Low,2026-06-26,15
24.337,84.4853,2026-06-26 16:00:00,33.8,56,0.3,IND.5.10_1,0.3,0.4,35.24999999999999,Moderate,Low,2026-06-26,16
24.337,84.4853,2026-06-26 17:00:00,34.8,48,0.0,IND.5.10_1,0.3,0.3999999999999999,35.28333333333333,Low,Low,2026-06-26,17
24.337,84.4853,2026-06-26 18:00:00,32.1,66,0.2,IND.5.10_1,0.5,0.4999999999999999,34.733333333333334,Moderate,Low,2026-06-26,18
24.337,84.4853,2026-06-26 19:00:00,30.2,71,0.3,IND.5.10_1,0.8,0.8,33.8,Low,Low,2026-06-26,19
24.337,84.4853,2026-06-26 20:00:00,29.5,71,0.0,IND.5.10_1,0.8,0.8,32.71666666666666,Low,Low,2026-06-26,20
24.337,84.4853,2026-06-26 21:00:00,29.3,73,0.0,IND.5.10_1,0.8,0.8,31.616666666666664,Low,Low,2026-06-26,21
24.337,84.4853,2026-06-26 22:00:00,29.0,73,0.0,IND.5.10_1,0.4999999999999999,0.8,30.816666666666663,Low,Low,2026-06-26,22
24.337,84.4853,2026-06-26 23:00:00,29.7,70,0.0,IND.5.10_1,0.5,0.8,29.966666666666665,Low,Low,2026-06-26,23
24.387,84.3853,2026-06-25 00:00:00,29.3,68,0.0,IND.5.10_1,0.0,0.0,29.3,Low,Low,2026-06-25,0
24.387,84.3853,2026-06-25 01:00:00,29.1,69,0.0,IND.5.10_1,0.0,0.0,29.200000000000003,Low,Low,2026-06-25,1
24.387,84.3853,2026-06-25 02:00:00,28.9,71,0.0,IND.5.10_1,0.0,0.0,29.1,Low,Low,2026-06-25,2
24.387,84.3853,2026-06-25 03:00:00,28.7,73,0.0,IND.5.10_1,0.0,0.0,29.0,Low,Low,2026-06-25,3
24.387,84.3853,2026-06-25 04:00:00,28.1,75,0.0,IND.5.10_1,0.0,0.0,28.82,Low,Low,2026-06-25,4
24.387,84.3853,2026-06-25 05:00:00,29.1,71,0.0,IND.5.10_1,0.0,0.0,28.866666666666664,Low,Low,2026-06-25,5
24.387,84.3853,2026-06-25 06:00:00,29.8,71,0.0,IND.5.10_1,0.0,0.0,28.95,Low,Low,2026-06-25,6
24.387,84.3853,2026-06-25 07:00:00,31.3,64,0.0,IND.5.10_1,0.0,0.0,29.316666666666663,Low,Low,2026-06-25,7
24.387,84.3853,2026-06-25 08:00:00,32.5,60,0.0,IND.5.10_1,0.0,0.0,29.916666666666668,Moderate,Low,2026-06-25,8
24.387,84.3853,2026-06-25 09:00:00,33.8,55,0.0,IND.5.10_1,0.0,0.0,30.766666666666666,Moderate,Low,2026-06-25,9
24.387,84.3853,2026-06-25 10:00:00,34.9,50,0.0,IND.5.10_1,0.0,0.0,31.9,Moderate,Low,2026-06-25,10
24.387,84.3853,2026-06-25 11:00:00,36.0,44,0.0,IND.5.10_1,0.0,0.0,33.050000000000004,Low,Low,2026-06-25,11
24.387,84.3853,2026-06-25 12:00:00,36.6,42,0.0,IND.5.10_1,0.0,0.0,34.18333333333333,Low,Low,2026-06-25,12
24.387,84.3853,2026-06-25 13:00:00,36.9,42,0.0,IND.5.10_1,0.0,0.0,35.11666666666667,Low,Low,2026-06-25,13
24.387,84.3853,2026-06-25 14:00:00,37.0,41,0.0,IND.5.10_1,0.0,0.0,35.86666666666667,Low,Low,2026-06-25,14
24.387,84.3853,2026-06-25 15:00:00,36.9,41,0.0,IND.5.10_1,0.0,0.0,36.38333333333333,Low,Low,2026-06-25,15
24.387,84.3853,2026-06-25 16:00:00,35.1,59,0.5,IND.5.10_1,0.5,0.5,36.41666666666666,Moderate,Low,2026-06-25,16
24.387,84.3853,2026-06-25 17:00:00,34.0,57,0.3,IND.5.10_1,0.8,0.8,36.083333333333336,Moderate,Low,2026-06-25,17
24.387,84.3853,2026-06-25 18:00:00,33.0,57,0.0,IND.5.10_1,0.8,0.8,35.483333333333334,Moderate,Low,2026-06-25,18
24.387,84.3853,2026-06-25 19:00:00,32.1,58,0.0,IND.5.10_1,0.8,0.8,34.68333333333333,Moderate,Low,2026-06-25,19
24.387,84.3853,2026-06-25 20:00:00,31.2,60,0.0,IND.5.10_1,0.8,0.8,33.71666666666667,Low,Low,2026-06-25,20
24.387,84.3853,2026-06-25 21:00:00,30.6,62,0.0,IND.5.10_1,0.8,0.8,32.666666666666664,Low,Low,2026-06-25,21
24.387,84.3853,2026-06-25 22:00:00,30.2,66,0.0,IND.5.10_1,0.3,0.8,31.85,Low,Low,2026-06-25,22
24.387,84.3853,2026-06-25 23:00:00,30.1,67,0.0,IND.5.10_1,0.0,0.8,31.2,Low,Low,2026-06-25,23
24.387,84.3853,2026-06-26 00:00:00,29.4,70,0.0,IND.5.10_1,0.0,0.8,30.6,Low,Low,2026-06-26,0
24.387,84.3853,2026-06-26 01:00:00,29.1,71,0.0,IND.5.10_1,0.0,0.8,30.100000000000005,Low,Low,2026-06-26,1
24.387,84.3853,2026-06-26 02:00:00,28.9,71,0.0,IND.5.10_1,0.0,0.8,29.716666666666665,Low,Low,2026-06-26,2
24.387,84.3853,2026-06-26 03:00:00,28.6,72,0.0,IND.5.10_1,0.0,0.8,29.383333333333336,Low,Low,2026-06-26,3
24.387,84.3853,2026-06-26 04:00:00,28.3,72,0.0,IND.5.10_1,0.0,0.8,29.066666666666663,Low,Low,2026-06-26,4
24.387,84.3853,2026-06-26 05:00:00,28.7,73,0.0,IND.5.10_1,0.0,0.8,28.83333333333333,Low,Low,2026-06-26,5
24.387,84.3853,2026-06-26 06:00:00,28.1,78,0.0,IND.5.10_1,0.0,0.8,28.61666666666667,Low,Low,2026-06-26,6
24.387,84.3853,2026-06-26 07:00:00,29.9,71,0.0,IND.5.10_1,0.0,0.8,28.75,Low,Low,2026-06-26,7
24.387,84.3853,2026-06-26 08:00:00,31.8,63,0.0,IND.5.10_1,0.0,0.8,29.23333333333333,Low,Low,2026-06-26,8
24.387,84.3853,2026-06-26 09:00:00,33.0,59,0.0,IND.5.10_1,0.0,0.8,29.96666666666667,Moderate,Low,2026-06-26,9
24.387,84.3853,2026-06-26 10:00:00,34.0,55,0.0,IND.5.10_1,0.0,0.8,30.916666666666668,Moderate,Low,2026-06-26,10
24.387,84.3853,2026-06-26 11:00:00,34.6,51,0.0,IND.5.10_1,0.0,0.8,31.9,Moderate,Low,2026-06-26,11
24.387,84.3853,2026-06-26 12:00:00,35.4,49,0.0,IND.5.10_1,0.0,0.8,33.11666666666667,Low,Low,2026-06-26,12
24.387,84.3853,2026-06-26 13:00:00,35.8,49,0.1,IND.5.10_1,0.1,0.9,34.1,Low,Low,2026-06-26,13
24.387,84.3853,2026-06-26 14:00:00,36.2,48,0.1,IND.5.10_1,0.2,1.0,34.833333333333336,Low,Low,2026-06-26,14
24.387,84.3853,2026-06-26 15:00:00,34.7,50,0.0,IND.5.10_1,0.2,1.0,35.11666666666667,Moderate,Low,2026-06-26,15
24.387,84.3853,2026-06-26 16:00:00,31.5,71,0.2,IND.5.10_1,0.4,0.7,34.7,Low,Low,2026-06-26,16
24.387,84.3853,2026-06-26 17:00:00,34.1,52,0.0,IND.5.10_1,0.4,0.4,34.61666666666667,Moderate,Low,2026-06-26,17
24.387,84.3853,2026-06-26 18:00:00,32.1,61,0.0,IND.5.10_1,0.4,0.4,34.06666666666667,Moderate,Low,2026-06-26,18
24.387,84.3853,2026-06-26 19:00:00,29.8,68,0.0,IND.5.10_1,0.3,0.4,33.06666666666667,Low,Low,2026-06-26,19
24.387,84.3853,2026-06-26 20:00:00,29.3,71,0.0,IND.5.10_1,0.2,0.4,31.916666666666668,Low,Low,2026-06-26,20
24.387,84.3853,2026-06-26 21:00:00,29.2,71,0.0,IND.5.10_1,0.2,0.4,31.000000000000004,Low,Low,2026-06-26,21
24.387,84.3853,2026-06-26 22:00:00,28.7,74,0.0,IND.5.10_1,0.0,0.4,30.53333333333333,Low,Low,2026-06-26,22
24.387,84.3853,2026-06-26 23:00:00,29.5,74,0.0,IND.5.10_1,0.0,0.4,29.766666666666666,Low,Low,2026-06-26,23
24.387,84.4353,2026-06-25 00:00:00,29.1,69,0.0,IND.5.10_1,0.0,0.0,29.1,Low,Low,2026-06-25,0
24.387,84.4353,2026-06-25 01:00:00,28.9,70,0.0,IND.5.10_1,0.0,0.0,29.0,Low,Low,2026-06-25,1
24.387,84.4353,2026-06-25 02:00:00,28.6,72,0.0,IND.5.10_1,0.0,0.0,28.866666666666664,Low,Low,2026-06-25,2
24.387,84.4353,2026-06-25 03:00:00,28.4,73,0.0,IND.5.10_1,0.0,0.0,28.75,Low,Low,2026-06-25,3
24.387,84.4353,2026-06-25 04:00:00,28.2,75,0.0,IND.5.10_1,0.0,0.0,28.64,Low,Low,2026-06-25,4
24.387,84.4353,2026-06-25 05:00:00,28.9,72,0.0,IND.5.10_1,0.0,0.0,28.683333333333334,Low,Low,2026-06-25,5
24.387,84.4353,2026-06-25 06:00:00,29.7,72,0.0,IND.5.10_1,0.0,0.0,28.78333333333333,Low,Low,2026-06-25,6
24.387,84.4353,2026-06-25 07:00:00,31.2,66,0.0,IND.5.10_1,0.0,0.0,29.166666666666668,Low,Low,2026-06-25,7
24.387,84.4353,2026-06-25 08:00:00,32.5,60,0.0,IND.5.10_1,0.0,0.0,29.816666666666663,Moderate,Low,2026-06-25,8
24.387,84.4353,2026-06-25 09:00:00,33.8,55,0.0,IND.5.10_1,0.0,0.0,30.71666666666667,Moderate,Low,2026-06-25,9
24.387,84.4353,2026-06-25 10:00:00,34.9,50,0.0,IND.5.10_1,0.0,0.0,31.83333333333333,Moderate,Low,2026-06-25,10
24.387,84.4353,2026-06-25 11:00:00,36.2,44,0.0,IND.5.10_1,0.0,0.0,33.050000000000004,Low,Low,2026-06-25,11
24.387,84.4353,2026-06-25 12:00:00,36.6,43,0.0,IND.5.10_1,0.0,0.0,34.2,Low,Low,2026-06-25,12
24.387,84.4353,2026-06-25 13:00:00,36.9,42,0.0,IND.5.10_1,0.0,0.0,35.15,Low,Low,2026-06-25,13
24.387,84.4353,2026-06-25 14:00:00,36.9,41,0.0,IND.5.10_1,0.0,0.0,35.88333333333333,Low,Low,2026-06-25,14
24.387,84.4353,2026-06-25 15:00:00,37.0,41,0.0,IND.5.10_1,0.0,0.0,36.41666666666666,Low,Low,2026-06-25,15
24.387,84.4353,2026-06-25 16:00:00,36.5,42,0.0,IND.5.10_1,0.0,0.0,36.68333333333334,Low,Low,2026-06-25,16
24.387,84.4353,2026-06-25 17:00:00,33.0,65,0.0,IND.5.10_1,0.0,0.0,36.15,Moderate,Low,2026-06-25,17
24.387,84.4353,2026-06-25 18:00:00,31.7,74,0.0,IND.5.10_1,0.0,0.0,35.333333333333336,Low,Low,2026-06-25,18
24.387,84.4353,2026-06-25 19:00:00,31.5,65,0.0,IND.5.10_1,0.0,0.0,34.43333333333333,Low,Low,2026-06-25,19
24.387,84.4353,2026-06-25 20:00:00,30.8,64,0.0,IND.5.10_1,0.0,0.0,33.416666666666664,Low,Low,2026-06-25,20
24.387,84.4353,2026-06-25 21:00:00,30.3,65,0.0,IND.5.10_1,0.0,0.0,32.3,Low,Low,2026-06-25,21
24.387,84.4353,2026-06-25 22:00:00,29.8,68,0.0,IND.5.10_1,0.0,0.0,31.183333333333337,Low,Low,2026-06-25,22
24.387,84.4353,2026-06-25 23:00:00,29.9,67,0.0,IND.5.10_1,0.0,0.0,30.666666666666668,Low,Low,2026-06-25,23
24.387,84.4353,2026-06-26 00:00:00,29.2,71,0.0,IND.5.10_1,0.0,0.0,30.25,Low,Low,2026-06-26,0
24.387,84.4353,2026-06-26 01:00:00,28.9,72,0.0,IND.5.10_1,0.0,0.0,29.816666666666663,Low,Low,2026-06-26,1
24.387,84.4353,2026-06-26 02:00:00,28.8,72,0.0,IND.5.10_1,0.0,0.0,29.48333333333333,Low,Low,2026-06-26,2
24.387,84.4353,2026-06-26 03:00:00,28.5,72,0.0,IND.5.10_1,0.0,0.0,29.183333333333334,Low,Low,2026-06-26,3
24.387,84.4353,2026-06-26 04:00:00,28.2,73,0.0,IND.5.10_1,0.0,0.0,28.916666666666668,Low,Low,2026-06-26,4
24.387,84.4353,2026-06-26 05:00:00,28.4,75,0.0,IND.5.10_1,0.0,0.0,28.666666666666668,Low,Low,2026-06-26,5
24.387,84.4353,2026-06-26 06:00:00,27.9,81,0.0,IND.5.10_1,0.0,0.0,28.45,Low,Low,2026-06-26,6
24.387,84.4353,2026-06-26 07:00:00,29.7,72,0.0,IND.5.10_1,0.0,0.0,28.58333333333333,Low,Low,2026-06-26,7
24.387,84.4353,2026-06-26 08:00:00,31.3,66,0.0,IND.5.10_1,0.0,0.0,29.0,Low,Low,2026-06-26,8
24.387,84.4353,2026-06-26 09:00:00,32.7,59,0.0,IND.5.10_1,0.0,0.0,29.7,Moderate,Low,2026-06-26,9
24.387,84.4353,2026-06-26 10:00:00,34.0,54,0.0,IND.5.10_1,0.0,0.0,30.666666666666668,Moderate,Low,2026-06-26,10
24.387,84.4353,2026-06-26 11:00:00,34.8,49,0.0,IND.5.10_1,0.0,0.0,31.73333333333333,Low,Low,2026-06-26,11
24.387,84.4353,2026-06-26 12:00:00,35.2,49,0.0,IND.5.10_1,0.0,0.0,32.95,Low,Low,2026-06-26,12
24.387,84.4353,2026-06-26 13:00:00,35.8,47,0.1,IND.5.10_1,0.1,0.1,33.96666666666667,Low,Low,2026-06-26,13
24.387,84.4353,2026-06-26 14:00:00,36.0,46,0.0,IND.5.10_1,0.1,0.1,34.75,Low,Low,2026-06-26,14
24.387,84.4353,2026-06-26 15:00:00,35.7,46,0.0,IND.5.10_1,0.1,0.1,35.25,Low,Low,2026-06-26,15
24.387,84.4353,2026-06-26 16:00:00,32.6,66,0.2,IND.5.10_1,0.3,0.3,35.01666666666667,Moderate,Low,2026-06-26,16
24.387,84.4353,2026-06-26 17:00:00,33.6,53,0.0,IND.5.10_1,0.3,0.3,34.81666666666667,Moderate,Low,2026-06-26,17
24.387,84.4353,2026-06-26 18:00:00,31.3,75,0.5,IND.5.10_1,0.8,0.8,34.166666666666664,Low,Low,2026-06-26,18
24.387,84.4353,2026-06-26 19:00:00,29.5,72,0.1,IND.5.10_1,0.8,0.9,33.11666666666667,Low,Low,2026-06-26,19
24.387,84.4353,2026-06-26 20:00:00,29.2,73,0.0,IND.5.10_1,0.8,0.9,31.98333333333333,Low,Low,2026-06-26,20
24.387,84.4353,2026-06-26 21:00:00,29.1,72,0.0,IND.5.10_1,0.8,0.9,30.88333333333333,Low,Low,2026-06-26,21
24.387,84.4353,2026-06-26 22:00:00,28.8,73,0.0,IND.5.10_1,0.6,0.9,30.25,Low,Low,2026-06-26,22
24.387,84.4353,2026-06-26 23:00:00,29.4,73,0.0,IND.5.10_1,0.6,0.9,29.55,Low,Low,2026-06-26,23
24.387,84.4853,2026-06-25 00:00:00,29.3,67,0.0,IND.5.10_1,0.0,0.0,29.3,Low,Low,2026-06-25,0
24.387,84.4853,2026-06-25 01:00:00,29.0,69,0.0,IND.5.10_1,0.0,0.0,29.15,Low,Low,2026-06-25,1
24.387,84.4853,2026-06-25 02:00:00,28.7,70,0.0,IND.5.10_1,0.0,0.0,29.0,Low,Low,2026-06-25,2
