district_key,district_name,datetime,temperature_c,humidity_pct,rainfall_mm,rainfall_6h_mm,rainfall_24h_mm,temperature_6h_avg,humidity_6h_avg,heat_risk,rainfall_risk
begusarai,Begusarai,2026-06-25 00:00:00,31.0,72,0.0,0.0,0.0,31.0,72.0,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.8,73,0.0,0.0,0.0,30.9,72.5,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.5,71,0.0,0.0,0.0,30.766666666666666,72.0,0,0
begusarai,Begusarai,2026-06-25 00:00:00,31.0,68,0.0,0.0,0.0,30.825,71.0,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.9,70,0.0,0.0,0.0,30.839999999999996,70.8,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.6,71,0.0,0.0,0.0,30.8,70.83333333333333,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.6,71,0.0,0.0,0.0,30.733333333333334,70.66666666666667,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.2,72,0.0,0.0,0.0,30.63333333333333,70.5,0,0
begusarai,Begusarai,2026-06-25 00:00:00,31.0,68,0.0,0.0,0.0,30.716666666666665,70.0,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.9,70,0.0,0.0,0.0,30.7,70.33333333333333,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.6,71,0.0,0.0,0.0,30.650000000000002,70.5,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.6,71,0.0,0.0,0.0,30.649999999999995,70.5,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.2,72,0.0,0.0,0.0,30.583333333333332,70.66666666666667,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.6,71,0.0,0.0,0.0,30.650000000000002,70.5,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.5,71,0.0,0.0,0.0,30.566666666666666,71.0,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.1,71,0.0,0.0,0.0,30.433333333333334,71.16666666666667,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.1,71,0.0,0.0,0.0,30.350000000000005,71.16666666666667,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.6,71,0.0,0.0,0.0,30.349999999999998,71.16666666666667,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.5,71,0.0,0.0,0.0,30.400000000000002,71.0,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.1,71,0.0,0.0,0.0,30.316666666666666,71.0,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.1,71,0.0,0.0,0.0,30.25,71.0,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.3,69,0.0,0.0,0.0,30.283333333333335,70.66666666666667,0,0
begusarai,Begusarai,2026-06-25 00:00:00,29.9,73,0.0,0.0,0.0,30.25,71.0,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.7,70,0.0,0.0,0.0,30.266666666666666,70.83333333333333,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.5,71,0.0,0.0,0.0,30.266666666666666,70.83333333333333,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.5,71,0.0,0.0,0.0,30.333333333333332,70.83333333333333,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.0,73,0.0,0.0,0.0,30.316666666666666,71.16666666666667,0,0
begusarai,Begusarai,2026-06-25 00:00:00,29.8,73,0.0,0.0,0.0,30.233333333333334,71.83333333333333,0,0
begusarai,Begusarai,2026-06-25 00:00:00,29.8,73,0.0,0.0,0.0,30.216666666666665,71.83333333333333,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.1,71,0.0,0.0,0.0,30.11666666666667,72.0,0,0
begusarai,Begusarai,2026-06-25 00:00:00,29.9,73,0.0,0.0,0.0,30.016666666666666,72.33333333333333,0,0
begusarai,Begusarai,2026-06-25 00:00:00,29.9,73,0.0,0.0,0.0,29.916666666666668,72.66666666666667,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.5,65,0.0,0.0,0.0,30.0,71.33333333333333,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.7,70,0.0,0.0,0.0,30.149999999999995,70.83333333333333,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.5,71,0.0,0.0,0.0,30.26666666666667,70.5,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.5,71,0.0,0.0,0.0,30.333333333333332,70.5,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.0,73,0.0,0.0,0.0,30.350000000000005,70.5,0,0
begusarai,Begusarai,2026-06-25 00:00:00,29.8,73,0.0,0.0,0.0,30.333333333333332,70.5,0,0
begusarai,Begusarai,2026-06-25 00:00:00,29.8,73,0.0,0.0,0.0,30.21666666666667,71.83333333333333,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.1,71,0.0,0.0,0.0,30.11666666666667,72.0,0,0
begusarai,Begusarai,2026-06-25 00:00:00,29.8,73,0.0,0.0,0.0,30.0,72.33333333333333,0,0
begusarai,Begusarai,2026-06-25 00:00:00,29.8,74,0.0,0.0,0.0,29.88333333333333,72.83333333333333,0,0
begusarai,Begusarai,2026-06-25 00:00:00,31.1,62,0.0,0.0,0.0,30.066666666666674,71.0,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.7,70,0.0,0.0,0.0,30.21666666666667,70.5,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.4,71,0.0,0.0,0.0,30.316666666666666,70.16666666666667,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.4,71,0.0,0.0,0.0,30.366666666666664,70.16666666666667,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.1,71,0.0,0.0,0.0,30.416666666666668,69.83333333333333,0,0
begusarai,Begusarai,2026-06-25 00:00:00,29.9,72,0.0,0.0,0.0,30.433333333333334,69.5,0,0
begusarai,Begusarai,2026-06-25 00:00:00,29.9,72,0.0,0.0,0.0,30.233333333333334,71.16666666666667,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.0,72,0.0,0.0,0.0,30.116666666666664,71.5,0,0
begusarai,Begusarai,2026-06-25 00:00:00,31.1,62,0.0,0.0,0.0,30.23333333333333,70.0,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.7,70,0.0,0.0,0.0,30.283333333333335,69.83333333333333,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.4,71,0.0,0.0,0.0,30.333333333333332,69.83333333333333,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.4,71,0.0,0.0,0.0,30.416666666666668,69.66666666666667,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.1,71,0.0,0.0,0.0,30.45,69.5,0,0
begusarai,Begusarai,2026-06-25 00:00:00,29.9,72,0.0,0.0,0.0,30.433333333333334,69.5,0,0
begusarai,Begusarai,2026-06-25 00:00:00,29.9,72,0.0,0.0,0.0,30.233333333333334,71.16666666666667,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.1,71,0.0,0.0,0.0,30.13333333333333,71.33333333333333,0,0
begusarai,Begusarai,2026-06-25 00:00:00,31.0,69,0.0,0.0,0.0,30.23333333333333,71.0,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.5,70,0.0,0.0,0.0,30.25,70.83333333333333,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.5,70,0.0,0.0,0.0,30.316666666666663,70.66666666666667,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.4,69,0.0,0.0,0.0,30.400000000000002,70.16666666666667,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.1,70,0.0,0.0,0.0,30.433333333333334,69.83333333333333,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.1,71,0.0,0.0,0.0,30.433333333333337,69.83333333333333,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.5,70,0.0,0.0,0.0,30.350000000000005,70.0,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.5,70,0.0,0.0,0.0,30.350000000000005,70.0,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.4,69,0.0,0.0,0.0,30.333333333333332,69.83333333333333,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.5,71,0.0,0.0,0.0,30.349999999999998,70.16666666666667,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.5,71,0.0,0.0,0.0,30.416666666666668,70.33333333333333,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.5,69,0.0,0.0,0.0,30.48333333333333,70.0,0,0
begusarai,Begusarai,2026-06-25 00:00:00,30.5,71,0.0,0.0,0.0,30.48333333333333,70.16666666666667,0,0
begusarai,Begusarai,2026-06-25 01:00:00,30.8,73,0.0,0.0,0.0,30.53333333333333,70.66666666666667,0,0
begusarai,Begusarai,2026-06-25 01:00:00,30.5,74,0.0,0.0,0.0,30.55,71.5,0,0
begusarai,Begusarai,2026-06-25 01:00:00,30.2,72,0.0,0.0,0.0,30.5,71.66666666666667,0,0
begusarai,Begusarai,2026-06-25 01:00:00,30.8,67,0.0,0.0,0.0,30.55,71.0,0,0
begusarai,Begusarai,2026-06-25 01:00:00,30.6,70,0.0,0.0,0.0,30.566666666666666,71.16666666666667,0,0
begusarai,Begusarai,2026-06-25 01:00:00,30.2,72,0.0,0.0,0.0,30.51666666666667,71.33333333333333,0,0
begusarai,Begusarai,2026-06-25 01:00:00,30.2,72,0.0,0.0,0.0,30.416666666666668,71.16666666666667,0,0
begusarai,Begusarai,2026-06-25 01:00:00,29.9,72,0.0,0.0,0.0,30.316666666666666,70.83333333333333,0,0
begusarai,Begusarai,2026-06-25 01:00:00,30.8,67,0.0,0.0,0.0,30.416666666666668,70.0,0,0
begusarai,Begusarai,2026-06-25 01:00:00,30.6,70,0.0,0.0,0.0,30.383333333333336,70.5,0,0
begusarai,Begusarai,2026-06-25 01:00:00,30.2,72,0.0,0.0,0.0,30.316666666666666,70.83333333333333,0,0
begusarai,Begusarai,2026-06-25 01:00:00,30.2,72,0.0,0.0,0.0,30.316666666666663,70.83333333333333,0,0
begusarai,Begusarai,2026-06-25 01:00:00,29.9,72,0.0,0.0,0.0,30.266666666666666,70.83333333333333,0,0
begusarai,Begusarai,2026-06-25 01:00:00,30.4,70,0.0,0.0,0.0,30.349999999999998,70.5,0,0
begusarai,Begusarai,2026-06-25 01:00:00,30.2,71,0.0,0.0,0.0,30.25,71.16666666666667,0,0
begusarai,Begusarai,2026-06-25 01:00:00,29.8,73,0.0,0.0,0.0,30.116666666666664,71.66666666666667,0,0
begusarai,Begusarai,2026-06-25 01:00:00,29.8,73,0.0,0.0,0.0,30.049999999999997,71.83333333333333,0,0
begusarai,Begusarai,2026-06-25 01:00:00,30.4,70,0.0,0.0,0.0,30.083333333333332,71.5,0,0
begusarai,Begusarai,2026-06-25 01:00:00,30.2,71,0.0,0.0,0.0,30.133333333333336,71.33333333333333,0,0
begusarai,Begusarai,2026-06-25 01:00:00,29.8,73,0.0,0.0,0.0,30.03333333333333,71.83333333333333,0,0
begusarai,Begusarai,2026-06-25 01:00:00,29.8,73,0.0,0.0,0.0,29.96666666666667,72.16666666666667,0,0
begusarai,Begusarai,2026-06-25 01:00:00,29.8,71,0.0,0.0,0.0,29.966666666666665,71.83333333333333,0,0
begusarai,Begusarai,2026-06-25 01:00:00,29.5,74,0.0,0.0,0.0,29.916666666666668,72.0,0,0
begusarai,Begusarai,2026-06-25 01:00:00,30.4,69,0.0,0.0,0.0,29.916666666666668,71.83333333333333,0,0
begusarai,Begusarai,2026-06-25 01:00:00,30.3,71,0.0,0.0,0.0,29.933333333333337,71.83333333333333,0,0
begusarai,Begusarai,2026-06-25 01:00:00,30.3,71,0.0,0.0,0.0,30.016666666666666,71.5,0,0
begusarai,Begusarai,2026-06-25 01:00:00,29.8,73,0.0,0.0,0.0,30.016666666666666,71.5,0,0
begusarai,Begusarai,2026-06-25 01:00:00,29.6,74,0.0,0.0,0.0,29.983333333333334,72.0,0,0
begusarai,Begusarai,2026-06-25 01:00:00,29.6,74,0.0,0.0,0.0,30.0,72.0,0,0
begusarai,Begusarai,2026-06-25 01:00:00,29.8,72,0.0,0.0,0.0,29.900000000000002,72.5,0,0
begusarai,Begusarai,2026-06-25 01:00:00,29.5,74,0.0,0.0,0.0,29.766666666666666,73.0,0,0
begusarai,Begusarai,2026-06-25 01:00:00,29.5,74,0.0,0.0,0.0,29.633333333333336,73.5,0,0
begusarai,Begusarai,2026-06-25 01:00:00,30.3,65,0.0,0.0,0.0,29.71666666666667,72.16666666666667,0,0
begusarai,Begusarai,2026-06-25 01:00:00,30.4,69,0.0,0.0,0.0,29.850000000000005,71.33333333333333,0,0
begusarai,Begusarai,2026-06-25 01:00:00,30.3,71,0.0,0.0,0.0,29.966666666666665,70.83333333333333,0,0
begusarai,Begusarai,2026-06-25 01:00:00,30.3,71,0.0,0.0,0.0,30.05,70.66666666666667,0,0
begusarai,Begusarai,2026-06-25 01:00:00,29.8,73,0.0,0.0,0.0,30.099999999999998,70.5,0,0
begusarai,Begusarai,2026-06-25 01:00:00,29.6,74,0.0,0.0,0.0,30.11666666666667,70.5,0,0
begusarai,Begusarai,2026-06-25 01:00:00,29.6,74,0.0,0.0,0.0,30.0,72.0,0,0
begusarai,Begusarai,2026-06-25 01:00:00,29.8,72,0.0,0.0,0.0,29.900000000000006,72.5,0,0
begusarai,Begusarai,2026-06-25 01:00:00,29.5,75,0.0,0.0,0.0,29.76666666666667,73.16666666666667,0,0
begusarai,Begusarai,2026-06-25 01:00:00,29.4,75,0.0,0.0,0.0,29.616666666666664,73.83333333333333,0,0
begusarai,Begusarai,2026-06-25 01:00:00,30.8,63,0.0,0.0,0.0,29.783333333333335,72.16666666666667,0,0
begusarai,Begusarai,2026-06-25 01:00:00,30.4,71,0.0,0.0,0.0,29.916666666666668,71.66666666666667,0,0
begusarai,Begusarai,2026-06-25 01:00:00,30.1,73,0.0,0.0,0.0,30.0,71.5,0,0
begusarai,Begusarai,2026-06-25 01:00:00,30.1,73,0.0,0.0,0.0,30.049999999999997,71.66666666666667,0,0
begusarai,Begusarai,2026-06-25 01:00:00,29.9,72,0.0,0.0,0.0,30.11666666666667,71.16666666666667,0,0
begusarai,Begusarai,2026-06-25 01:00:00,29.7,72,0.0,0.0,0.0,30.166666666666668,70.66666666666667,0,0
begusarai,Begusarai,2026-06-25 01:00:00,29.7,72,0.0,0.0,0.0,29.983333333333334,72.16666666666667,0,0
begusarai,Begusarai,2026-06-25 01:00:00,29.7,73,0.0,0.0,0.0,29.866666666666664,72.5,0,0
begusarai,Begusarai,2026-06-25 01:00:00,30.8,63,0.0,0.0,0.0,29.983333333333334,70.83333333333333,0,0
begusarai,Begusarai,2026-06-25 01:00:00,30.4,71,0.0,0.0,0.0,30.03333333333333,70.5,0,0
begusarai,Begusarai,2026-06-25 01:00:00,30.1,73,0.0,0.0,0.0,30.066666666666666,70.66666666666667,0,0
begusarai,Begusarai,2026-06-25 01:00:00,30.1,73,0.0,0.0,0.0,30.133333333333336,70.83333333333333,0,0
begusarai,Begusarai,2026-06-25 01:00:00,29.9,72,0.0,0.0,0.0,30.166666666666668,70.83333333333333,0,0
begusarai,Begusarai,2026-06-25 01:00:00,29.7,72,0.0,0.0,0.0,30.166666666666668,70.66666666666667,0,0
begusarai,Begusarai,2026-06-25 01:00:00,29.7,72,0.0,0.0,0.0,29.98333333333333,72.16666666666667,0,0
begusarai,Begusarai,2026-06-25 01:00:00,29.6,73,0.0,0.0,0.0,29.850000000000005,72.5,0,0
begusarai,Begusarai,2026-06-25 01:00:00,30.7,70,0.0,0.0,0.0,29.95,72.0,0,0
begusarai,Begusarai,2026-06-25 01:00:00,30.3,71,0.0,0.0,0.0,29.983333333333334,71.66666666666667,0,0
begusarai,Begusarai,2026-06-25 01:00:00,30.3,71,0.0,0.0,0.0,30.049999999999997,71.5,0,0
begusarai,Begusarai,2026-06-25 01:00:00,30.1,71,0.0,0.0,0.0,30.116666666666664,71.33333333333333,0,0
begusarai,Begusarai,2026-06-25 01:00:00,29.8,72,0.0,0.0,0.0,30.133333333333336,71.33333333333333,0,0
begusarai,Begusarai,2026-06-25 01:00:00,29.6,73,0.0,0.0,0.0,30.13333333333333,71.33333333333333,0,0
begusarai,Begusarai,2026-06-25 01:00:00,30.3,71,0.0,0.0,0.0,30.066666666666666,71.5,0,0
begusarai,Begusarai,2026-06-25 01:00:00,30.3,71,0.0,0.0,0.0,30.066666666666666,71.5,0,0
begusarai,Begusarai,2026-06-25 01:00:00,30.1,71,0.0,0.0,0.0,30.033333333333335,71.5,0,0
begusarai,Begusarai,2026-06-25 01:00:00,30.2,72,0.0,0.0,0.0,30.05,71.66666666666667,0,0
begusarai,Begusarai,2026-06-25 01:00:00,30.2,72,0.0,0.0,0.0,30.11666666666667,71.66666666666667,0,0
begusarai,Begusarai,2026-06-25 01:00:00,30.1,72,0.0,0.0,0.0,30.200000000000003,71.5,0,0
begusarai,Begusarai,2026-06-25 01:00:00,30.2,72,0.0,0.0,0.0,30.183333333333334,71.66666666666667,0,0
begusarai,Begusarai,2026-06-25 02:00:00,30.4,73,0.0,0.0,0.0,30.2,72.0,0,0
begusarai,Begusarai,2026-06-25 02:00:00,30.3,72,0.0,0.0,0.0,30.233333333333334,72.16666666666667,0,0
begusarai,Begusarai,2026-06-25 02:00:00,30.0,72,0.0,0.0,0.0,30.200000000000003,72.16666666666667,0,0
begusarai,Begusarai,2026-06-25 02:00:00,30.5,63,0.0,0.0,0.0,30.25,70.66666666666667,0,0
begusarai,Begusarai,2026-06-25 02:00:00,30.5,66,0.0,0.0,0.0,30.316666666666666,69.66666666666667,0,0
begusarai,Begusarai,2026-06-25 02:00:00,30.1,70,0.0,0.0,0.0,30.3,69.33333333333333,0,0
begusarai,Begusarai,2026-06-25 02:00:00,30.1,70,0.0,0.0,0.0,30.25,68.83333333333333,0,0
begusarai,Begusarai,2026-06-25 02:00:00,29.8,72,0.0,0.0,0.0,30.166666666666668,68.83333333333333,0,0
begusarai,Begusarai,2026-06-25 02:00:00,30.5,63,0.0,0.0,0.0,30.25,67.33333333333333,0,0
begusarai,Begusarai,2026-06-25 02:00:00,30.5,66,0.0,0.0,0.0,30.25,67.83333333333333,0,0
begusarai,Begusarai,2026-06-25 02:00:00,30.1,70,0.0,0.0,0.0,30.183333333333334,68.5,0,0
begusarai,Begusarai,2026-06-25 02:00:00,30.1,70,0.0,0.0,0.0,30.183333333333334,68.5,0,0
begusarai,Begusarai,2026-06-25 02:00:00,29.8,72,0.0,0.0,0.0,30.133333333333336,68.83333333333333,0,0
begusarai,Begusarai,2026-06-25 02:00:00,30.3,67,0.0,0.0,0.0,30.21666666666667,68.0,0,0
begusarai,Begusarai,2026-06-25 02:00:00,30.3,67,0.0,0.0,0.0,30.183333333333334,68.66666666666667,0,0
begusarai,Begusarai,2026-06-25 02:00:00,29.9,71,0.0,0.0,0.0,30.083333333333332,69.5,0,0
begusarai,Begusarai,2026-06-25 02:00:00,29.9,71,0.0,0.0,0.0,30.05,69.66666666666667,0,0
begusarai,Begusarai,2026-06-25 02:00:00,30.3,67,0.0,0.0,0.0,30.083333333333332,69.16666666666667,0,0
begusarai,Begusarai,2026-06-25 02:00:00,30.3,67,0.0,0.0,0.0,30.166666666666668,68.33333333333333,0,0
begusarai,Begusarai,2026-06-25 02:00:00,29.9,71,0.0,0.0,0.0,30.099999999999998,69.0,0,0
begusarai,Begusarai,2026-06-25 02:00:00,29.9,71,0.0,0.0,0.0,30.03333333333333,69.66666666666667,0,0
begusarai,Begusarai,2026-06-25 02:00:00,29.7,72,0.0,0.0,0.0,30.0,69.83333333333333,0,0
begusarai,Begusarai,2026-06-25 02:00:00,29.2,75,0.0,0.0,0.0,29.88333333333333,70.5,0,0
begusarai,Begusarai,2026-06-25 02:00:00,30.2,68,0.0,0.0,0.0,29.866666666666664,70.66666666666667,0,0
begusarai,Begusarai,2026-06-25 02:00:00,30.1,68,0.0,0.0,0.0,29.833333333333332,70.83333333333333,0,0
begusarai,Begusarai,2026-06-25 02:00:00,30.1,68,0.0,0.0,0.0,29.866666666666664,70.33333333333333,0,0
begusarai,Begusarai,2026-06-25 02:00:00,29.9,70,0.0,0.0,0.0,29.86666666666667,70.16666666666667,0,0
begusarai,Begusarai,2026-06-25 02:00:00,29.5,73,0.0,0.0,0.0,29.833333333333332,70.33333333333333,0,0
begusarai,Begusarai,2026-06-25 02:00:00,29.5,73,0.0,0.0,0.0,29.883333333333336,70.0,0,0
begusarai,Begusarai,2026-06-25 02:00:00,29.5,73,0.0,0.0,0.0,29.76666666666667,70.83333333333333,0,0
begusarai,Begusarai,2026-06-25 02:00:00,29.2,75,0.0,0.0,0.0,29.616666666666664,72.0,0,0
begusarai,Begusarai,2026-06-25 02:00:00,29.2,76,0.0,0.0,0.0,29.46666666666667,73.33333333333333,0,0
begusarai,Begusarai,2026-06-25 02:00:00,30.0,66,0.0,0.0,0.0,29.48333333333333,72.66666666666667,0,0
begusarai,Begusarai,2026-06-25 02:00:00,30.2,68,0.0,0.0,0.0,29.599999999999998,71.83333333333333,0,0
begusarai,Begusarai,2026-06-25 02:00:00,30.1,68,0.0,0.0,0.0,29.7,71.0,0,0
begusarai,Begusarai,2026-06-25 02:00:00,30.1,68,0.0,0.0,0.0,29.799999999999997,70.16666666666667,0,0
begusarai,Begusarai,2026-06-25 02:00:00,29.9,70,0.0,0.0,0.0,29.916666666666668,69.33333333333333,0,0
begusarai,Begusarai,2026-06-25 02:00:00,29.5,73,0.0,0.0,0.0,29.96666666666667,68.83333333333333,0,0
begusarai,Begusarai,2026-06-25 02:00:00,29.5,73,0.0,0.0,0.0,29.883333333333336,70.0,0,0
begusarai,Begusarai,2026-06-25 02:00:00,29.5,73,0.0,0.0,0.0,29.766666666666666,70.83333333333333,0,0
begusarai,Begusarai,2026-06-25 02:00:00,29.2,75,0.0,0.0,0.0,29.616666666666664,72.0,0,0
begusarai,Begusarai,2026-06-25 02:00:00,29.1,77,0.0,0.0,0.0,29.450000000000003,73.5,0,0
begusarai,Begusarai,2026-06-25 02:00:00,30.4,64,0.0,0.0,0.0,29.53333333333333,72.5,0,0
begusarai,Begusarai,2026-06-25 02:00:00,30.4,67,0.0,0.0,0.0,29.683333333333334,71.5,0,0
begusarai,Begusarai,2026-06-25 02:00:00,30.0,70,0.0,0.0,0.0,29.766666666666666,71.0,0,0
begusarai,Begusarai,2026-06-25 02:00:00,30.0,70,0.0,0.0,0.0,29.849999999999998,70.5,0,0
begusarai,Begusarai,2026-06-25 02:00:00,29.6,73,0.0,0.0,0.0,29.916666666666668,70.16666666666667,0,0
begusarai,Begusarai,2026-06-25 02:00:00,29.3,74,0.0,0.0,0.0,29.95,69.66666666666667,0,0
begusarai,Begusarai,2026-06-25 02:00:00,29.3,74,0.0,0.0,0.0,29.76666666666667,71.33333333333333,0,0
begusarai,Begusarai,2026-06-25 02:00:00,29.3,74,0.0,0.0,0.0,29.583333333333332,72.5,0,0
begusarai,Begusarai,2026-06-25 02:00:00,30.4,64,0.0,0.0,0.0,29.650000000000002,71.5,0,0
begusarai,Begusarai,2026-06-25 02:00:00,30.4,67,0.0,0.0,0.0,29.71666666666667,71.0,0,0
begusarai,Begusarai,2026-06-25 02:00:00,30.0,70,0.0,0.0,0.0,29.78333333333333,70.5,0,0
begusarai,Begusarai,2026-06-25 02:00:00,30.0,70,0.0,0.0,0.0,29.900000000000002,69.83333333333333,0,0
begusarai,Begusarai,2026-06-25 02:00:00,29.6,73,0.0,0.0,0.0,29.95,69.66666666666667,0,0
begusarai,Begusarai,2026-06-25 02:00:00,29.3,74,0.0,0.0,0.0,29.950000000000003,69.66666666666667,0,0
begusarai,Begusarai,2026-06-25 02:00:00,29.3,74,0.0,0.0,0.0,29.766666666666666,71.33333333333333,0,0
begusarai,Begusarai,2026-06-25 02:00:00,29.2,74,0.0,0.0,0.0,29.566666666666666,72.5,0,0
begusarai,Begusarai,2026-06-25 02:00:00,30.4,69,0.0,0.0,0.0,29.633333333333336,72.33333333333333,0,0
begusarai,Begusarai,2026-06-25 02:00:00,29.8,73,0.0,0.0,0.0,29.599999999999998,72.83333333333333,0,0
begusarai,Begusarai,2026-06-25 02:00:00,29.8,73,0.0,0.0,0.0,29.633333333333336,72.83333333333333,0,0
begusarai,Begusarai,2026-06-25 02:00:00,29.4,75,0.0,0.0,0.0,29.649999999999995,73.0,0,0
begusarai,Begusarai,2026-06-25 02:00:00,29.1,76,0.0,0.0,0.0,29.61666666666667,73.33333333333333,0,0
begusarai,Begusarai,2026-06-25 02:00:00,29.2,74,0.0,0.0,0.0,29.616666666666664,73.33333333333333,0,0
begusarai,Begusarai,2026-06-25 02:00:00,29.8,73,0.0,0.0,0.0,29.51666666666667,74.0,0,0
begusarai,Begusarai,2026-06-25 02:00:00,29.8,73,0.0,0.0,0.0,29.516666666666666,74.0,0,0
begusarai,Begusarai,2026-06-25 02:00:00,29.4,75,0.0,0.0,0.0,29.45,74.33333333333333,0,0
begusarai,Begusarai,2026-06-25 02:00:00,29.7,73,0.0,0.0,0.0,29.5,74.0,0,0
begusarai,Begusarai,2026-06-25 02:00:00,29.7,73,0.0,0.0,0.0,29.599999999999998,73.5,0,0
begusarai,Begusarai,2026-06-25 02:00:00,29.4,76,0.0,0.0,0.0,29.633333333333336,73.83333333333333,0,0
begusarai,Begusarai,2026-06-25 02:00:00,29.7,73,0.0,0.0,0.0,29.616666666666664,73.83333333333333,0,0
begusarai,Begusarai,2026-06-25 03:00:00,29.7,72,0.0,0.0,0.0,29.599999999999998,73.66666666666667,0,0
begusarai,Begusarai,2026-06-25 03:00:00,29.1,74,0.0,0.0,0.0,29.55,73.5,0,0
begusarai,Begusarai,2026-06-25 03:00:00,27.0,84,0.2,0.2,0.2,29.100000000000005,75.33333333333333,0,0
begusarai,Begusarai,2026-06-25 03:00:00,30.1,65,0.0,0.2,0.2,29.166666666666668,74.0,0,0
begusarai,Begusarai,2026-06-25 03:00:00,30.1,69,0.0,0.2,0.2,29.28333333333333,72.83333333333333,0,0
begusarai,Begusarai,2026-06-25 03:00:00,28.9,73,0.0,0.2,0.2,29.150000000000002,72.83333333333333,0,0
begusarai,Begusarai,2026-06-25 03:00:00,28.9,73,0.0,0.2,0.2,29.01666666666667,73.0,0,0
begusarai,Begusarai,2026-06-25 03:00:00,26.5,87,0.3,0.5,0.5,28.583333333333332,75.16666666666667,0,0
begusarai,Begusarai,2026-06-25 03:00:00,30.1,65,0.0,0.3,0.5,29.099999999999998,72.0,0,0
begusarai,Begusarai,2026-06-25 03:00:00,30.1,69,0.0,0.3,0.5,29.099999999999998,72.66666666666667,0,0
begusarai,Begusarai,2026-06-25 03:00:00,28.9,73,0.0,0.3,0.5,28.900000000000002,73.33333333333333,0,0
begusarai,Begusarai,2026-06-25 03:00:00,28.9,73,0.0,0.3,0.5,28.900000000000002,73.33333333333333,0,0
begusarai,Begusarai,2026-06-25 03:00:00,26.5,87,0.3,0.6,0.8,28.5,75.66666666666667,0,0
begusarai,Begusarai,2026-06-25 03:00:00,29.8,68,0.0,0.3,0.8,29.049999999999997,72.5,0,0
begusarai,Begusarai,2026-06-25 03:00:00,29.9,70,0.0,0.3,0.8,29.016666666666666,73.33333333333333,0,0
begusarai,Begusarai,2026-06-25 03:00:00,29.1,72,0.0,0.3,0.8,28.849999999999998,73.83333333333333,0,0
begusarai,Begusarai,2026-06-25 03:00:00,29.1,72,0.0,0.3,0.8,28.883333333333336,73.66666666666667,0,0
begusarai,Begusarai,2026-06-25 03:00:00,29.8,68,0.0,0.3,0.8,29.03333333333333,72.83333333333333,0,0
begusarai,Begusarai,2026-06-25 03:00:00,29.9,70,0.0,0.0,0.8,29.599999999999998,70.0,0,0
